order_item_id,order_id,product_id,quantity,unit_price
3242,1288,63,2,70.69
3243,1289,73,1,194.45
3244,1290,74,2,322.58
3245,1291,105,2,477.45
3246,1291,60,2,217.47
3247,1291,114,3,271.14
3248,1291,20,3,459.79
3249,1292,59,3,351.22
3250,1292,100,3,444.92
3251,1292,95,2,151.29
3252,1293,80,2,460.35
3253,1294,20,2,459.79
3254,1294,110,1,255.77
3255,1294,75,3,75.71
3256,1294,99,2,299.0
3257,1295,115,3,142.35
3258,1295,112,3,214.67
3259,1295,20,1,459.79
3260,1296,4,3,222.34
3261,1297,9,2,318.22
3262,1297,112,2,214.67
3263,1297,119,1,295.29
3264,1298,35,1,435.11
3265,1298,120,1,342.12
3266,1298,99,2,299.0
3267,1298,4,1,222.34
3268,1299,112,3,214.67
3269,1299,110,3,255.77
3270,1299,27,2,290.83
3271,1299,7,2,296.02
3272,1300,76,1,283.83
3273,1300,12,1,287.19
3274,1300,65,3,9.6
3275,1300,93,3,261.29
3276,1301,95,3,151.29
3277,1301,46,3,382.32
3278,1301,41,2,413.3
3279,1301,25,1,381.93
3280,1302,66,1,175.07
3281,1302,59,1,351.22
3282,1302,1,2,152.37
3283,1303,40,1,112.83
3284,1303,56,3,333.93
3285,1303,39,1,398.86
3286,1304,3,2,431.79
3287,1304,94,3,98.38
3288,1304,115,2,142.35
3289,1304,6,1,108.89
3290,1305,67,1,494.14
3291,1305,18,3,408.51
3292,1306,111,3,357.75
3293,1306,85,2,179.01
3294,1307,23,1,128.59
3295,1307,120,3,342.12
3296,1307,20,3,459.79
3297,1307,104,3,343.06
3298,1308,64,1,262.12
3299,1309,80,2,460.35
3300,1309,4,1,222.34
3301,1309,43,1,172.19
3302,1310,70,2,49.22
3303,1311,13,1,144.14
3304,1311,45,1,395.21
3305,1312,60,2,217.47
3306,1312,110,3,255.77
3307,1312,57,1,86.93
3308,1312,110,3,255.77
3309,1313,17,2,492.82
3310,1313,85,3,179.01
3311,1313,47,3,54.29
3312,1314,17,1,492.82
3313,1314,66,1,175.07
3314,1315,92,2,438.53
3315,1316,33,1,230.07
3316,1316,94,3,98.38
3317,1317,98,1,124.34
3318,1317,42,2,137.93
3319,1317,48,3,13.06
3320,1318,102,1,70.33
3321,1319,21,2,434.19
3322,1319,42,1,137.93
3323,1320,81,3,344.85
3324,1320,52,2,455.16
3325,1321,16,3,137.33
3326,1321,36,3,51.11
3327,1321,99,3,299.0
3328,1321,119,2,295.29
3329,1322,99,3,299.0
3330,1322,59,3,351.22
3331,1322,13,3,144.14
3332,1322,110,2,255.77
3333,1323,83,1,74.31
3334,1323,70,1,49.22
3335,1323,13,1,144.14
3336,1323,59,1,351.22
3337,1324,112,2,214.67
3338,1324,40,2,112.83
3339,1325,51,3,105.15
3340,1325,25,1,381.93
3341,1326,73,3,194.45
3342,1326,68,1,348.55
3343,1327,48,1,13.06
3344,1327,13,3,144.14
3345,1328,108,3,24.71
3346,1328,20,3,459.79
3347,1329,52,2,455.16
3348,1330,42,1,137.93
3349,1330,93,2,261.29
3350,1330,1,1,152.37
3351,1330,33,3,230.07
3352,1331,8,2,431.22
3353,1332,51,1,105.15
3354,1332,83,2,74.31
3355,1333,10,1,309.99
3356,1333,36,1,51.11
3357,1333,115,2,142.35
3358,1334,57,1,86.93
3359,1334,87,2,127.65
3360,1335,68,1,348.55
3361,1335,99,3,299.0
3362,1335,77,2,326.76
3363,1336,70,3,49.22
3364,1337,113,2,45.8
3365,1337,6,2,108.89
3366,1337,108,2,24.71
3367,1338,113,3,45.8
3368,1338,89,2,302.49
3369,1339,94,3,98.38
3370,1340,54,1,51.2
3371,1340,82,1,47.91
3372,1340,111,2,357.75
3373,1340,108,3,24.71
3374,1341,54,3,51.2
3375,1341,108,2,24.71
3376,1341,46,1,382.32
3377,1342,75,2,75.71
3378,1342,29,3,228.74
3379,1343,72,3,441.09
3380,1343,108,3,24.71
3381,1343,49,3,223.44
3382,1343,67,3,494.14
3383,1344,74,1,322.58
3384,1345,105,2,477.45
3385,1345,92,3,438.53
3386,1345,6,2,108.89
3387,1345,83,2,74.31
3388,1346,105,3,477.45
3389,1346,96,2,392.98
3390,1346,86,1,160.68
3391,1346,28,3,315.77
3392,1347,38,2,182.32
3393,1348,105,3,477.45
3394,1348,45,2,395.21
3395,1348,32,2,142.72
3396,1349,99,1,299.0
3397,1349,27,3,290.83
3398,1349,99,3,299.0
3399,1350,110,1,255.77
3400,1350,43,2,172.19
3401,1350,79,3,315.9
3402,1350,95,1,151.29
3403,1351,41,3,413.3
3404,1351,64,3,262.12
3405,1351,24,2,164.44
3406,1351,26,2,199.39
3407,1352,97,1,249.97
3408,1352,22,2,352.21
3409,1352,3,1,431.79
3410,1353,97,3,249.97
3411,1353,69,1,40.06
3412,1353,51,3,105.15
3413,1354,110,2,255.77
3414,1354,19,3,481.57
3415,1354,44,3,69.64
3416,1354,46,2,382.32
3417,1355,42,1,137.93
3418,1356,86,2,160.68
3419,1356,4,2,222.34
3420,1357,57,3,86.93
3421,1357,104,1,343.06
3422,1358,110,3,255.77
3423,1359,53,1,154.42
3424,1359,109,3,474.6
3425,1360,96,2,392.98
3426,1360,91,2,18.28
3427,1360,103,2,213.33
3428,1360,56,2,333.93
3429,1361,10,3,309.99
3430,1361,18,2,408.51
3431,1361,111,3,357.75
3432,1362,118,3,270.51
3433,1363,93,2,261.29
3434,1363,92,3,438.53
3435,1364,59,3,351.22
3436,1365,22,1,352.21
3437,1366,62,3,110.64
3438,1366,19,1,481.57
3439,1366,88,2,46.7
3440,1367,115,3,142.35
3441,1367,4,3,222.34
3442,1367,77,2,326.76
3443,1368,85,2,179.01
3444,1368,40,3,112.83
3445,1369,19,3,481.57
3446,1369,88,3,46.7
3447,1369,41,1,413.3
3448,1369,79,1,315.9
3449,1370,68,2,348.55
3450,1371,107,1,11.83
3451,1371,4,3,222.34
3452,1372,13,2,144.14
3453,1373,49,3,223.44
3454,1373,61,1,353.33
3455,1373,109,2,474.6
3456,1373,24,1,164.44
3457,1374,64,1,262.12
3458,1374,24,2,164.44
3459,1374,52,1,455.16
3460,1375,58,1,314.67
3461,1375,68,2,348.55
3462,1375,3,3,431.79
3463,1376,22,1,352.21
3464,1377,40,1,112.83
3465,1377,103,3,213.33
3466,1377,73,2,194.45
3467,1377,110,1,255.77
3468,1378,24,3,164.44
3469,1378,28,2,315.77
3470,1378,13,3,144.14
3471,1378,117,1,487.29
3472,1379,91,1,18.28
3473,1379,65,1,9.6
3474,1379,105,2,477.45
3475,1379,4,3,222.34
3476,1380,14,2,88.35
3477,1380,88,1,46.7
3478,1380,76,3,283.83
3479,1381,79,2,315.9
3480,1381,59,3,351.22
3481,1382,44,1,69.64
3482,1383,102,2,70.33
3483,1383,6,2,108.89
3484,1384,109,3,474.6
3485,1385,97,3,249.97
3486,1385,83,1,74.31
3487,1385,37,2,319.25
3488,1385,18,2,408.51
3489,1386,56,2,333.93
3490,1386,11,2,407.7
3491,1386,4,2,222.34
3492,1386,14,2,88.35
3493,1387,64,2,262.12
3494,1387,99,3,299.0
3495,1387,90,1,305.76
3496,1388,115,3,142.35
3497,1388,96,3,392.98
3498,1388,70,1,49.22
3499,1389,39,2,398.86
3500,1390,95,3,151.29
3501,1390,68,1,348.55
3502,1390,66,2,175.07
3503,1390,88,3,46.7
3504,1391,115,1,142.35
3505,1391,92,2,438.53
3506,1392,74,3,322.58
3507,1392,79,1,315.9
3508,1393,1,1,152.37
3509,1393,85,2,179.01
3510,1393,23,2,128.59
3511,1394,19,3,481.57
3512,1394,32,3,142.72
3513,1395,27,3,290.83
3514,1395,95,2,151.29
3515,1395,53,3,154.42
3516,1396,108,1,24.71
3517,1396,105,2,477.45
3518,1396,33,3,230.07
3519,1397,90,2,305.76
3520,1398,82,1,47.91
3521,1399,69,2,40.06
3522,1399,22,3,352.21
3523,1400,69,2,40.06
3524,1400,37,3,319.25
3525,1400,34,1,167.01
3526,1401,26,1,199.39
3527,1401,67,1,494.14
3528,1401,61,2,353.33
3529,1401,14,1,88.35
3530,1402,98,3,124.34
3531,1403,57,3,86.93
3532,1403,19,2,481.57
3533,1403,77,1,326.76
3534,1404,73,1,194.45
3535,1405,60,1,217.47
3536,1405,116,3,44.12
3537,1405,8,2,431.22
3538,1406,29,1,228.74
3539,1407,112,2,214.67
3540,1408,72,1,441.09
3541,1408,19,3,481.57
3542,1408,41,1,413.3
3543,1409,80,3,460.35
3544,1410,19,1,481.57
3545,1411,105,2,477.45
3546,1412,3,3,431.79
3547,1413,88,3,46.7
3548,1413,50,2,495.96
3549,1413,117,3,487.29
3550,1414,45,3,395.21
3551,1414,59,2,351.22
3552,1414,118,1,270.51
3553,1415,37,3,319.25
3554,1415,94,1,98.38
3555,1416,56,2,333.93
3556,1417,52,1,455.16
3557,1417,108,3,24.71
3558,1418,59,3,351.22
3559,1418,58,2,314.67
3560,1418,50,2,495.96
3561,1418,47,2,54.29
3562,1419,32,1,142.72
3563,1419,92,1,438.53
3564,1420,116,2,44.12
3565,1420,71,2,56.08
3566,1420,48,3,13.06
3567,1421,14,3,88.35
3568,1421,84,2,296.84
3569,1421,39,3,398.86
3570,1421,53,1,154.42
3571,1422,85,2,179.01
3572,1422,120,3,342.12
3573,1423,50,3,495.96
3574,1423,86,1,160.68
3575,1424,74,1,322.58
3576,1424,20,2,459.79
3577,1424,41,2,413.3
3578,1424,32,3,142.72
3579,1425,87,1,127.65
3580,1426,43,1,172.19
3581,1427,40,1,112.83
3582,1427,47,3,54.29
3583,1428,91,1,18.28
3584,1428,38,2,182.32
3585,1428,13,3,144.14
3586,1429,69,3,40.06
3587,1430,90,2,305.76
3588,1430,89,1,302.49
3589,1430,15,3,149.85
3590,1430,19,2,481.57
3591,1431,49,2,223.44
3592,1431,22,1,352.21
3593,1431,76,3,283.83
3594,1431,105,2,477.45
3595,1432,115,1,142.35
3596,1432,63,3,70.69
3597,1432,73,2,194.45
3598,1432,114,2,271.14
3599,1433,80,2,460.35
3600,1433,87,2,127.65
3601,1434,38,3,182.32
3602,1434,102,1,70.33
3603,1434,46,3,382.32
3604,1435,22,2,352.21
3605,1435,109,2,474.6
3606,1435,25,3,381.93
3607,1435,36,3,51.11
3608,1436,84,1,296.84
3609,1437,6,2,108.89
3610,1437,96,3,392.98
3611,1437,59,3,351.22
3612,1438,112,3,214.67
3613,1438,2,3,227.62
3614,1439,116,2,44.12
3615,1439,49,2,223.44
3616,1440,43,2,172.19
3617,1440,103,3,213.33
3618,1440,110,2,255.77
3619,1440,53,3,154.42
3620,1441,63,2,70.69
3621,1441,35,1,435.11
3622,1442,3,1,431.79
3623,1443,9,1,318.22
3624,1443,74,1,322.58
3625,1443,100,1,444.92
3626,1444,20,3,459.79
3627,1445,8,3,431.22
3628,1446,92,1,438.53
3629,1447,7,3,296.02
3630,1447,11,2,407.7
3631,1448,105,1,477.45
3632,1448,91,2,18.28
3633,1448,78,3,178.84
3634,1448,24,2,164.44
3635,1449,57,1,86.93
3636,1450,34,1,167.01
3637,1450,113,3,45.8
3638,1451,25,1,381.93
3639,1452,77,2,326.76
3640,1452,65,3,9.6
3641,1452,37,1,319.25
3642,1453,84,3,296.84
3643,1454,9,2,318.22
3644,1455,87,3,127.65
3645,1456,76,2,283.83
3646,1456,90,3,305.76
3647,1456,78,3,178.84
3648,1457,46,3,382.32
3649,1457,104,2,343.06
3650,1457,48,2,13.06
3651,1457,39,2,398.86
3652,1458,6,3,108.89
3653,1458,46,2,382.32
3654,1459,112,2,214.67
3655,1459,58,1,314.67
3656,1459,19,3,481.57
3657,1459,97,2,249.97
3658,1460,112,3,214.67
3659,1460,20,2,459.79
3660,1460,47,1,54.29
3661,1460,56,3,333.93
3662,1461,13,1,144.14
3663,1461,51,2,105.15
3664,1462,64,2,262.12
3665,1463,25,2,381.93
3666,1463,78,3,178.84
3667,1464,86,1,160.68
3668,1464,46,1,382.32
3669,1464,9,2,318.22
3670,1464,91,2,18.28
3671,1465,103,1,213.33
3672,1465,54,2,51.2
3673,1465,2,2,227.62
3674,1465,81,1,344.85
3675,1466,79,1,315.9
3676,1466,77,1,326.76
3677,1466,68,2,348.55
3678,1466,44,3,69.64
3679,1467,9,1,318.22
3680,1467,58,2,314.67
3681,1467,54,1,51.2
3682,1467,27,2,290.83
3683,1468,72,2,441.09
3684,1468,74,2,322.58
3685,1468,90,1,305.76
3686,1469,91,3,18.28
3687,1469,79,1,315.9
3688,1470,41,3,413.3
3689,1471,11,3,407.7
3690,1471,63,2,70.69
3691,1471,78,3,178.84
3692,1472,102,2,70.33
3693,1472,92,1,438.53
3694,1473,82,1,47.91
3695,1473,42,2,137.93
3696,1474,41,2,413.3
3697,1474,41,3,413.3
3698,1474,114,3,271.14
3699,1475,38,3,182.32
3700,1476,32,2,142.72
3701,1476,55,3,128.94
3702,1476,105,1,477.45
3703,1477,4,1,222.34
3704,1477,84,3,296.84
3705,1477,98,2,124.34
3706,1478,81,2,344.85
3707,1478,72,1,441.09
3708,1478,77,2,326.76
3709,1478,98,2,124.34
3710,1479,91,3,18.28
3711,1479,59,2,351.22
3712,1480,16,1,137.33
3713,1481,41,3,413.3
3714,1481,49,3,223.44
3715,1482,23,2,128.59
3716,1482,79,1,315.9
3717,1482,83,2,74.31
3718,1482,42,3,137.93
3719,1483,64,1,262.12
3720,1483,119,1,295.29
3721,1484,92,1,438.53
3722,1484,12,2,287.19
3723,1485,97,1,249.97
3724,1485,64,2,262.12
3725,1485,70,1,49.22
3726,1486,71,1,56.08
3727,1486,105,1,477.45
3728,1487,31,1,204.41
3729,1487,83,3,74.31
3730,1488,6,1,108.89
3731,1488,29,1,228.74
3732,1488,20,1,459.79
3733,1488,65,2,9.6
3734,1489,66,2,175.07
3735,1490,6,1,108.89
3736,1491,1,2,152.37
3737,1491,90,1,305.76
3738,1491,75,2,75.71
3739,1491,66,1,175.07
3740,1492,118,3,270.51
3741,1493,66,2,175.07
3742,1493,21,1,434.19
3743,1493,97,3,249.97
3744,1494,51,1,105.15
3745,1494,84,2,296.84
3746,1494,58,1,314.67
3747,1495,27,1,290.83
3748,1495,15,1,149.85
3749,1495,50,1,495.96
3750,1495,96,1,392.98
3751,1496,47,2,54.29
3752,1496,7,3,296.02
3753,1496,81,1,344.85
3754,1497,40,1,112.83
3755,1498,93,2,261.29
3756,1498,93,2,261.29
3757,1498,59,2,351.22
3758,1498,78,1,178.84
3759,1499,102,3,70.33
3760,1499,110,1,255.77
3761,1499,10,3,309.99
3762,1500,110,1,255.77
3763,1501,94,3,98.38
3764,1501,21,1,434.19
3765,1501,7,2,296.02
3766,1501,28,3,315.77
3767,1502,54,3,51.2
3768,1502,3,2,431.79
3769,1502,99,1,299.0
3770,1503,120,1,342.12
3771,1503,16,3,137.33
3772,1503,96,3,392.98
3773,1503,102,1,70.33
3774,1504,93,1,261.29
3775,1505,35,1,435.11
3776,1505,90,3,305.76
3777,1505,62,1,110.64
3778,1506,4,1,222.34
3779,1506,64,2,262.12
3780,1506,107,2,11.83
3781,1506,53,1,154.42
3782,1507,91,2,18.28
3783,1507,93,2,261.29
3784,1507,26,2,199.39
3785,1508,89,2,302.49
3786,1508,104,1,343.06
3787,1509,102,1,70.33
3788,1509,92,3,438.53
3789,1509,7,2,296.02
3790,1509,47,1,54.29
3791,1510,48,3,13.06
3792,1510,116,2,44.12
3793,1511,53,1,154.42
3794,1511,75,2,75.71
3795,1511,48,2,13.06
3796,1512,47,2,54.29
3797,1512,12,3,287.19
3798,1512,33,1,230.07
3799,1512,43,2,172.19
3800,1513,44,3,69.64
3801,1514,109,3,474.6
3802,1514,18,1,408.51
3803,1515,67,1,494.14
3804,1516,95,1,151.29
3805,1516,88,3,46.7
3806,1517,71,2,56.08
3807,1517,67,3,494.14
3808,1517,105,2,477.45
3809,1518,29,3,228.74
3810,1519,115,3,142.35
3811,1520,31,2,204.41
3812,1520,39,1,398.86
3813,1520,70,3,49.22
3814,1521,38,1,182.32
3815,1522,33,2,230.07
3816,1523,90,3,305.76
3817,1524,39,2,398.86
3818,1524,80,3,460.35
3819,1525,87,2,127.65
3820,1526,33,3,230.07
3821,1527,89,3,302.49
3822,1527,80,2,460.35
3823,1527,88,2,46.7
3824,1527,4,2,222.34
3825,1528,70,1,49.22
3826,1528,11,1,407.7
3827,1528,93,3,261.29
3828,1529,78,2,178.84
3829,1529,5,2,388.94
3830,1530,79,2,315.9
3831,1530,13,1,144.14
3832,1531,9,3,318.22
3833,1531,24,2,164.44
3834,1531,36,3,51.11
3835,1531,73,2,194.45
3836,1532,90,3,305.76
3837,1533,6,2,108.89
3838,1533,77,2,326.76
3839,1534,26,2,199.39
3840,1535,99,2,299.0
3841,1535,6,2,108.89
3842,1536,30,3,398.33
3843,1536,57,3,86.93
3844,1536,117,1,487.29
3845,1536,13,1,144.14
3846,1537,57,2,86.93
3847,1538,82,3,47.91
3848,1538,14,2,88.35
3849,1538,61,1,353.33
3850,1539,9,1,318.22
3851,1540,65,1,9.6
3852,1540,117,1,487.29
3853,1540,16,1,137.33
3854,1540,21,1,434.19
3855,1541,85,3,179.01
3856,1541,48,3,13.06
3857,1541,34,2,167.01
3858,1541,9,3,318.22
3859,1542,30,1,398.33
3860,1543,48,1,13.06
3861,1544,75,3,75.71
3862,1544,2,2,227.62
3863,1544,113,1,45.8
3864,1545,85,2,179.01
3865,1545,62,2,110.64
3866,1546,19,3,481.57
3867,1547,66,1,175.07
3868,1547,73,1,194.45
3869,1547,32,3,142.72
3870,1547,97,2,249.97
3871,1548,97,2,249.97
3872,1549,86,3,160.68
3873,1549,120,2,342.12
3874,1550,62,3,110.64
3875,1550,102,3,70.33
3876,1551,77,3,326.76
3877,1551,37,2,319.25
3878,1552,9,3,318.22
3879,1552,11,3,407.7
3880,1552,115,1,142.35
3881,1552,99,3,299.0
3882,1553,60,3,217.47
3883,1553,104,2,343.06
3884,1553,39,3,398.86
3885,1554,50,3,495.96
3886,1554,76,3,283.83
3887,1554,72,3,441.09
3888,1554,78,3,178.84
3889,1555,89,2,302.49
3890,1556,33,3,230.07
3891,1557,41,2,413.3
3892,1557,117,1,487.29
3893,1558,106,2,13.26
3894,1558,67,3,494.14
3895,1559,86,3,160.68
3896,1559,25,3,381.93
3897,1559,114,1,271.14
3898,1559,103,3,213.33
3899,1560,27,2,290.83
3900,1560,75,3,75.71
3901,1560,23,1,128.59
3902,1561,24,3,164.44
3903,1561,104,2,343.06
3904,1561,48,1,13.06
3905,1562,69,2,40.06
3906,1562,19,2,481.57
3907,1562,78,1,178.84
3908,1562,33,1,230.07
3909,1563,25,2,381.93
3910,1564,66,3,175.07
3911,1564,54,1,51.2
3912,1564,35,1,435.11
3913,1565,61,2,353.33
3914,1566,16,2,137.33
3915,1566,98,1,124.34
3916,1567,17,1,492.82
3917,1567,119,3,295.29
3918,1567,88,2,46.7
3919,1568,2,1,227.62
3920,1569,31,1,204.41
3921,1569,29,3,228.74
3922,1569,78,3,178.84
3923,1569,97,2,249.97
3924,1570,71,3,56.08
3925,1571,70,3,49.22
3926,1571,3,1,431.79
3927,1572,16,1,137.33
3928,1572,32,2,142.72
3929,1572,29,1,228.74
3930,1572,59,3,351.22
3931,1573,1,1,152.37
3932,1574,58,1,314.67
3933,1574,30,1,398.33
3934,1574,109,1,474.6
3935,1574,53,3,154.42
3936,1575,3,3,431.79
3937,1575,98,2,124.34
3938,1575,27,3,290.83
3939,1575,63,2,70.69
3940,1576,65,3,9.6
3941,1576,50,2,495.96
3942,1576,78,1,178.84
3943,1576,48,1,13.06
3944,1577,101,2,493.51
3945,1577,27,1,290.83
3946,1578,92,2,438.53
3947,1578,116,1,44.12
3948,1579,83,3,74.31
3949,1579,9,2,318.22
3950,1580,49,1,223.44
3951,1580,63,2,70.69
3952,1580,93,2,261.29
3953,1581,30,2,398.33
3954,1581,47,2,54.29
3955,1581,62,1,110.64
3956,1582,109,1,474.6
3957,1582,49,2,223.44
3958,1583,79,3,315.9
3959,1584,58,1,314.67
3960,1584,38,1,182.32
3961,1584,110,2,255.77
3962,1585,22,3,352.21
3963,1585,9,1,318.22
3964,1585,112,1,214.67
3965,1586,71,2,56.08
3966,1586,55,1,128.94
3967,1586,31,1,204.41
3968,1587,99,1,299.0
3969,1588,71,2,56.08
3970,1588,93,1,261.29
3971,1588,20,3,459.79
3972,1588,120,1,342.12
3973,1589,66,1,175.07
3974,1589,65,3,9.6
3975,1589,115,1,142.35
3976,1590,20,1,459.79
3977,1590,31,3,204.41
3978,1590,107,2,11.83
3979,1590,74,2,322.58
3980,1591,92,1,438.53
3981,1592,49,1,223.44
3982,1593,87,2,127.65
3983,1593,71,3,56.08
3984,1593,93,2,261.29
3985,1593,114,3,271.14
3986,1594,97,2,249.97
3987,1594,68,2,348.55
3988,1594,22,3,352.21
3989,1594,110,2,255.77
3990,1595,108,2,24.71
3991,1595,15,3,149.85
3992,1595,116,2,44.12
3993,1596,41,2,413.3
3994,1597,58,3,314.67
3995,1597,102,3,70.33
3996,1598,19,1,481.57
3997,1598,116,1,44.12
3998,1599,92,2,438.53
3999,1599,48,1,13.06
4000,1599,60,1,217.47
4001,1599,54,1,51.2
4002,1600,48,1,13.06
4003,1600,45,2,395.21
4004,1600,117,2,487.29
4005,1601,106,3,13.26
4006,1601,71,2,56.08
4007,1601,6,2,108.89
4008,1602,119,3,295.29
4009,1602,22,1,352.21
4010,1602,13,1,144.14
4011,1603,81,3,344.85
4012,1603,48,1,13.06
4013,1604,45,3,395.21
4014,1604,42,2,137.93
4015,1604,48,1,13.06
4016,1604,103,3,213.33
4017,1605,98,3,124.34
4018,1605,5,3,388.94
4019,1605,100,3,444.92
4020,1605,94,3,98.38
4021,1606,43,3,172.19
4022,1606,92,2,438.53
4023,1606,94,3,98.38
4024,1606,82,2,47.91
4025,1607,36,2,51.11
4026,1607,29,1,228.74
4027,1607,6,2,108.89
4028,1607,2,1,227.62
4029,1608,103,1,213.33
4030,1608,55,3,128.94
4031,1608,73,2,194.45
4032,1608,118,1,270.51
4033,1609,94,2,98.38
4034,1609,101,1,493.51
4035,1609,29,2,228.74
4036,1610,86,2,160.68
4037,1611,74,3,322.58
4038,1611,71,3,56.08
4039,1611,43,3,172.19
4040,1612,104,3,343.06
4041,1612,100,1,444.92
4042,1612,29,1,228.74
4043,1613,64,3,262.12
4044,1613,52,1,455.16
4045,1613,76,2,283.83
4046,1614,109,1,474.6
4047,1614,113,1,45.8
4048,1615,53,3,154.42
4049,1615,52,2,455.16
4050,1615,73,2,194.45
4051,1616,119,3,295.29
4052,1616,9,2,318.22
4053,1616,119,1,295.29
4054,1616,56,2,333.93
4055,1617,43,2,172.19
4056,1618,119,2,295.29
4057,1618,76,1,283.83
4058,1618,52,2,455.16
4059,1618,109,1,474.6
4060,1619,21,3,434.19
4061,1619,42,3,137.93
4062,1619,49,1,223.44
4063,1620,70,2,49.22
4064,1620,64,1,262.12
4065,1621,5,1,388.94
4066,1621,38,2,182.32
4067,1622,22,2,352.21
4068,1623,6,3,108.89
4069,1624,14,2,88.35
4070,1624,76,2,283.83
4071,1624,79,3,315.9
4072,1624,10,3,309.99
4073,1625,21,3,434.19
4074,1625,100,3,444.92
4075,1625,66,1,175.07
4076,1626,51,2,105.15
4077,1627,66,2,175.07
4078,1627,38,3,182.32
4079,1627,91,2,18.28
4080,1628,31,2,204.41
4081,1628,20,3,459.79
4082,1629,19,1,481.57
4083,1630,99,2,299.0
4084,1630,89,2,302.49
4085,1630,75,1,75.71
4086,1631,120,3,342.12
4087,1631,27,2,290.83
4088,1631,84,1,296.84
4089,1632,9,1,318.22
4090,1632,5,2,388.94
4091,1632,50,1,495.96
4092,1633,58,1,314.67
4093,1633,105,2,477.45
4094,1633,96,3,392.98
4095,1634,1,1,152.37
4096,1634,33,2,230.07
4097,1635,114,1,271.14
4098,1636,117,1,487.29
4099,1636,93,1,261.29
4100,1636,54,1,51.2
4101,1637,44,1,69.64
4102,1637,14,2,88.35
4103,1637,99,3,299.0
4104,1638,68,2,348.55
4105,1638,114,3,271.14
4106,1638,76,3,283.83
4107,1639,93,3,261.29
4108,1639,71,2,56.08
4109,1639,69,2,40.06
4110,1639,6,2,108.89
4111,1640,61,2,353.33
4112,1641,107,3,11.83
4113,1641,29,2,228.74
4114,1641,34,2,167.01
4115,1642,51,2,105.15
4116,1642,1,3,152.37
4117,1642,30,1,398.33
4118,1643,56,1,333.93
4119,1644,3,3,431.79
4120,1644,112,3,214.67
4121,1644,102,3,70.33
4122,1644,101,2,493.51
4123,1645,69,3,40.06
4124,1645,71,2,56.08
4125,1646,23,3,128.59
4126,1646,84,1,296.84
4127,1646,2,3,227.62
4128,1647,3,1,431.79
4129,1647,17,3,492.82
4130,1647,94,2,98.38
4131,1647,22,3,352.21
4132,1648,116,2,44.12
4133,1648,27,3,290.83
4134,1649,70,3,49.22
4135,1649,71,3,56.08
4136,1649,9,1,318.22
4137,1650,100,2,444.92
4138,1651,65,3,9.6
4139,1652,101,1,493.51
4140,1652,46,1,382.32
4141,1652,46,1,382.32
4142,1653,117,3,487.29
4143,1654,21,3,434.19
4144,1654,105,3,477.45
4145,1654,69,1,40.06
4146,1655,110,2,255.77
4147,1655,102,2,70.33
4148,1655,14,3,88.35
4149,1656,100,3,444.92
4150,1656,96,3,392.98
4151,1656,9,3,318.22
4152,1656,30,3,398.33
4153,1657,83,2,74.31
4154,1657,26,1,199.39
4155,1657,5,2,388.94
4156,1658,86,2,160.68
4157,1659,11,1,407.7
4158,1659,108,1,24.71
4159,1659,77,3,326.76
4160,1659,72,1,441.09
4161,1660,16,3,137.33
4162,1660,104,1,343.06
4163,1660,101,3,493.51
4164,1661,38,1,182.32
4165,1661,110,1,255.77
4166,1661,8,2,431.22
4167,1661,86,1,160.68
4168,1662,109,2,474.6
4169,1662,10,3,309.99
4170,1662,47,1,54.29
4171,1663,4,2,222.34
4172,1664,120,3,342.12
4173,1664,78,3,178.84
4174,1665,99,2,299.0
4175,1665,41,1,413.3
4176,1665,24,3,164.44
4177,1666,36,2,51.11
4178,1667,117,3,487.29
4179,1667,85,2,179.01
4180,1667,13,2,144.14
4181,1668,35,3,435.11
4182,1668,7,1,296.02
4183,1668,9,1,318.22
4184,1669,61,2,353.33
4185,1670,76,3,283.83
4186,1670,115,1,142.35
4187,1671,81,1,344.85
4188,1672,95,3,151.29
4189,1672,66,1,175.07
4190,1673,74,3,322.58
4191,1673,100,1,444.92
4192,1673,64,3,262.12
4193,1674,25,3,381.93
4194,1674,38,2,182.32
4195,1674,18,2,408.51
4196,1674,76,2,283.83
4197,1675,91,2,18.28
4198,1676,15,2,149.85
4199,1677,105,3,477.45
4200,1677,75,1,75.71
4201,1678,32,3,142.72
4202,1678,6,3,108.89
4203,1679,36,1,51.11
4204,1679,74,1,322.58
4205,1680,14,2,88.35
4206,1680,27,2,290.83
4207,1680,19,1,481.57
4208,1680,93,3,261.29
4209,1681,85,3,179.01
4210,1681,88,2,46.7
4211,1681,57,3,86.93
4212,1681,26,3,199.39
4213,1682,112,3,214.67
4214,1682,110,3,255.77
4215,1683,7,2,296.02
4216,1683,1,2,152.37
4217,1683,60,1,217.47
4218,1683,8,1,431.22
4219,1684,15,2,149.85
4220,1684,19,2,481.57
4221,1684,36,1,51.11
4222,1684,55,1,128.94
4223,1685,45,2,395.21
4224,1685,83,1,74.31
4225,1685,58,1,314.67
4226,1685,89,2,302.49
4227,1686,29,2,228.74
4228,1686,116,1,44.12
4229,1686,3,1,431.79
4230,1686,83,2,74.31
4231,1687,15,2,149.85
4232,1687,93,2,261.29
4233,1688,111,3,357.75
4234,1688,67,2,494.14
4235,1688,96,2,392.98
4236,1689,116,2,44.12
4237,1689,33,1,230.07
4238,1690,81,2,344.85
4239,1690,68,1,348.55
